ID,Datetime,Temperature,Humidity,Pressure,Co2_Gas,PM2_5,PM10,Daytime
525,"Mon, 20 May 2019 19:14:21 GMT",22.94910242,34.51059738,972.7814363,629,4.3,10.7,Night
526,"Mon, 20 May 2019 19:14:22 GMT",22.94910242,34.53059424,972.8093261,631,4.3,10.7,Night
527,"Mon, 20 May 2019 19:14:23 GMT",22.94399742,34.52558362,972.7456674,630,4.4,10.5,Night
528,"Mon, 20 May 2019 19:14:23 GMT",22.93378744,34.53055979,972.7856876,629,4.3,10.4,Night
529,"Mon, 20 May 2019 19:14:24 GMT",22.95420741,34.55060268,972.7614256,630,4.3,10.4,Night
530,"Mon, 20 May 2019 19:14:25 GMT",22.94910242,34.52559504,972.7814363,630,4.2,10.3,Night
531,"Mon, 20 May 2019 19:14:25 GMT",22.94399742,34.53558191,972.7456674,630,4.3,10.4,Night
532,"Mon, 20 May 2019 19:14:26 GMT",22.95420741,34.54060421,972.7614256,629,4.3,10.4,Night
533,"Mon, 20 May 2019 19:14:27 GMT",22.94910242,34.53559344,972.7814363,630,4.2,10.7,Night
534,"Mon, 20 May 2019 19:14:27 GMT",22.95420741,34.54060421,972.7893156,630,4.2,10.7,Night
535,"Mon, 20 May 2019 19:14:28 GMT",22.94399742,34.54058104,972.773557,631,4,9.9,Night
536,"Mon, 20 May 2019 19:14:28 GMT",22.94399742,34.53558191,972.8014466,630,4.1,10.5,Night
537,"Mon, 20 May 2019 19:14:29 GMT",22.95420741,34.52560645,972.7614256,631,4.1,10.5,Night
538,"Mon, 20 May 2019 19:14:30 GMT",22.95420741,34.55060268,972.7893156,629,4.2,10.3,Night
539,"Mon, 20 May 2019 19:14:30 GMT",22.95420741,34.53560496,972.7614256,630,4.1,10.4,Night
540,"Mon, 20 May 2019 19:14:31 GMT",22.95420741,34.56060112,972.7893156,629,4.1,10.4,Night
541,"Mon, 20 May 2019 19:14:32 GMT",22.95420741,34.53560496,972.8172056,630,4,9.6,Night
542,"Mon, 20 May 2019 19:14:32 GMT",22.95420741,34.53060571,972.7893156,629,3.9,9.8,Night
543,"Mon, 20 May 2019 19:14:33 GMT",22.9593124,34.52561785,972.7693047,630,3.9,9.8,Night
544,"Mon, 20 May 2019 19:14:34 GMT",22.9593124,34.53561648,972.7693047,630,4,10.4,Night
545,"Mon, 20 May 2019 19:14:34 GMT",22.96952239,34.53563948,972.896626,629,4,10.2,Night
546,"Mon, 20 May 2019 19:14:35 GMT",22.96441739,34.53562798,972.7771838,631,4,10.2,Night
547,"Mon, 20 May 2019 19:14:36 GMT",22.9593124,34.54061578,972.7693047,629,3.9,10,Night
548,"Mon, 20 May 2019 19:14:36 GMT",22.96441739,34.53062861,972.8050743,631,3.9,9.9,Night
549,"Mon, 20 May 2019 19:14:37 GMT",22.96952239,34.53563948,972.785063,631,3.9,9.9,Night
550,"Mon, 20 May 2019 19:14:37 GMT",22.96441739,34.53062861,972.7214029,630,3.9,10.1,Night
551,"Mon, 20 May 2019 19:14:38 GMT",22.96441739,34.53562798,972.7771838,630,3.9,10.1,Night
552,"Mon, 20 May 2019 19:14:39 GMT",22.9593124,34.53561648,972.7414144,629,3.9,10.1,Night
553,"Mon, 20 May 2019 19:14:39 GMT",22.95420741,34.52060718,972.7614256,631,3.9,10.3,Night
554,"Mon, 20 May 2019 19:14:40 GMT",22.9593124,34.52561785,972.7414144,630,4,10.6,Night
555,"Mon, 20 May 2019 19:14:41 GMT",22.97462738,34.54065044,972.7929422,629,4,10.6,Night
556,"Mon, 20 May 2019 19:14:41 GMT",22.96441739,34.53062861,972.7492933,630,4,10.6,Night
557,"Mon, 20 May 2019 19:14:42 GMT",22.96952239,34.52564062,972.785063,630,4,9.8,Night
558,"Mon, 20 May 2019 19:14:43 GMT",22.96441739,34.53562798,972.7771838,629,4,9.8,Night
559,"Mon, 20 May 2019 19:14:43 GMT",22.96441739,34.53562798,972.8329648,631,4.1,9.8,Night
560,"Mon, 20 May 2019 19:14:44 GMT",22.96952239,34.53064005,972.7292816,630,4.2,10.7,Night
561,"Mon, 20 May 2019 19:14:45 GMT",22.96952239,34.54063889,972.7571723,630,4.2,10.7,Night
562,"Mon, 20 May 2019 19:14:46 GMT",22.9593124,34.51561919,972.7414144,629,4.2,10.9,Night
563,"Mon, 20 May 2019 19:14:46 GMT",22.9593124,34.52561785,972.7693047,630,4.2,11.2,Night
564,"Mon, 20 May 2019 19:14:47 GMT",22.9593124,34.53561648,972.7693047,629,4.2,11.2,Night
565,"Mon, 20 May 2019 19:14:48 GMT",22.9593124,34.52061852,972.7693047,630,4.2,11.3,Night
566,"Mon, 20 May 2019 19:14:48 GMT",22.96441739,34.50063225,972.7771838,630,4.2,11.3,Night
567,"Mon, 20 May 2019 19:14:49 GMT",22.97462738,34.51565299,972.8208331,630,4.2,12.3,Night
568,"Mon, 20 May 2019 19:14:49 GMT",22.9593124,34.52061852,972.7414144,629,4.3,12.7,Night
569,"Mon, 20 May 2019 19:14:50 GMT",22.96441739,34.52062985,972.7214029,629,4.3,12.7,Night
570,"Mon, 20 May 2019 19:14:51 GMT",22.96952239,34.53064005,972.7292816,630,4.2,11.8,Night
571,"Mon, 20 May 2019 19:14:51 GMT",22.96952239,34.52064118,972.785063,630,4.2,11.5,Night
572,"Mon, 20 May 2019 19:14:52 GMT",22.96441739,34.52562924,972.7492933,629,4.2,11.5,Night
573,"Mon, 20 May 2019 19:14:53 GMT",22.9593124,34.52561785,972.7971949,630,4.2,11.5,Night
574,"Mon, 20 May 2019 19:14:53 GMT",22.9593124,34.53061716,972.7693047,631,4.3,11.7,Night
575,"Mon, 20 May 2019 19:14:54 GMT",22.9593124,34.51061985,972.7693047,630,4.3,11.7,Night
576,"Mon, 20 May 2019 19:14:55 GMT",22.95420741,34.53560496,972.7614256,630,4.3,12.9,Night
577,"Mon, 20 May 2019 19:14:55 GMT",22.96441739,34.52562924,972.8050743,629,4.3,12.9,Night
578,"Mon, 20 May 2019 19:14:56 GMT",22.95420741,34.53060571,972.7893156,631,4.3,12.9,Night
579,"Mon, 20 May 2019 19:14:57 GMT",22.95420741,34.53560496,972.8450957,630,4.3,12.9,Night
580,"Mon, 20 May 2019 19:14:57 GMT",22.96441739,34.52062985,972.7492933,629,4.2,12.6,Night
581,"Mon, 20 May 2019 19:14:58 GMT",22.9593124,34.52561785,972.7971949,630,4.2,12.6,Night
582,"Mon, 20 May 2019 19:14:59 GMT",22.95420741,34.53560496,972.7893156,631,4.2,12,Night
583,"Mon, 20 May 2019 19:14:59 GMT",22.9593124,34.52561785,972.8250852,630,4.2,11.9,Night
584,"Mon, 20 May 2019 19:15:00 GMT",22.95420741,34.5156079,972.8172056,630,4.2,11.9,Night
585,"Mon, 20 May 2019 19:15:01 GMT",22.94910242,34.52559504,972.7814363,631,4.3,12,Night
586,"Mon, 20 May 2019 19:15:01 GMT",22.9593124,34.53061716,972.7971949,631,4.3,12.1,Night
587,"Mon, 20 May 2019 19:15:02 GMT",22.96441739,34.52562924,972.8329648,631,4.3,12.1,Night
588,"Mon, 20 May 2019 19:15:03 GMT",22.94910242,34.55059098,972.7814363,630,4.3,11.7,Night
589,"Mon, 20 May 2019 19:15:03 GMT",22.95420741,34.54060421,972.7893156,630,4.2,11.2,Night
590,"Mon, 20 May 2019 19:15:04 GMT",22.96441739,34.52062985,972.8050743,630,4.2,11.2,Night
591,"Mon, 20 May 2019 19:15:05 GMT",22.95420741,34.52560645,972.8172056,631,4.2,11.2,Night
592,"Mon, 20 May 2019 19:15:05 GMT",22.94910242,34.54059263,972.7814363,631,4.2,11.1,Night
593,"Mon, 20 May 2019 19:15:06 GMT",22.9593124,34.55061436,972.7971949,630,4.2,11.1,Night
594,"Mon, 20 May 2019 19:15:07 GMT",22.95420741,34.54060421,972.7893156,632,4.2,11,Night
595,"Mon, 20 May 2019 19:15:07 GMT",22.95420741,34.54060421,972.8172056,632,4.2,11.5,Night
596,"Mon, 20 May 2019 19:15:08 GMT",22.95420741,34.53560496,972.8172056,630,4.2,11.5,Night
597,"Mon, 20 May 2019 19:15:09 GMT",22.94910242,34.55059098,972.7535465,630,4.2,11.7,Night
598,"Mon, 20 May 2019 19:15:09 GMT",22.96441739,34.52562924,972.7771838,631,4.2,11.6,Night
599,"Mon, 20 May 2019 19:15:10 GMT",22.95420741,34.55060268,972.7614256,630,4.2,11.6,Night
600,"Mon, 20 May 2019 19:15:11 GMT",22.96952239,34.54563831,972.785063,631,4.2,11.2,Night
601,"Mon, 20 May 2019 19:15:11 GMT",22.94910242,34.54559181,972.7814363,631,4.2,11.3,Night
602,"Mon, 20 May 2019 19:15:12 GMT",22.94910242,34.54059263,972.7814363,629,4.2,11.3,Night
603,"Mon, 20 May 2019 19:15:13 GMT",22.94910242,34.54059263,972.7535465,632,4.2,11.3,Night
604,"Mon, 20 May 2019 19:15:13 GMT",22.96441739,34.54062734,972.7771838,631,4.2,11.2,Night
605,"Mon, 20 May 2019 19:15:14 GMT",22.95420741,34.53060571,972.7614256,630,4.2,11.2,Night
606,"Mon, 20 May 2019 19:15:15 GMT",22.9593124,34.53061716,972.7971949,632,4.2,10.9,Night
607,"Mon, 20 May 2019 19:15:15 GMT",22.94910242,34.54559181,972.8093261,631,4.1,10.7,Night
608,"Mon, 20 May 2019 19:15:16 GMT",22.95420741,34.54560345,972.7893156,632,4.1,10.7,Night
609,"Mon, 20 May 2019 19:15:17 GMT",22.9593124,34.53561648,972.8808659,631,4.2,10.5,Night
610,"Mon, 20 May 2019 19:15:17 GMT",22.9593124,34.54061578,972.7971949,631,4.3,11.2,Night
611,"Mon, 20 May 2019 19:15:18 GMT",22.96441739,34.53562798,972.7771838,630,4.3,11.2,Night
612,"Mon, 20 May 2019 19:15:19 GMT",22.9593124,34.51061985,972.8529755,632,4.3,10.3,Night
613,"Mon, 20 May 2019 19:15:19 GMT",22.9593124,34.53561648,972.7693047,630,4.3,10,Night
614,"Mon, 20 May 2019 19:15:20 GMT",22.96952239,34.51564173,972.8408444,631,4.3,10,Night
615,"Mon, 20 May 2019 19:15:21 GMT",22.9593124,34.52061852,972.7971949,632,4.3,10,Night
616,"Mon, 20 May 2019 19:15:21 GMT",22.96441739,34.51063107,972.8608554,630,4.4,10.2,Night
617,"Mon, 20 May 2019 19:15:22 GMT",22.95420741,34.51060862,972.7614256,631,4.4,10.2,Night
618,"Mon, 20 May 2019 19:15:23 GMT",22.9593124,34.5056205,972.8250852,631,4.3,10.4,Night
619,"Mon, 20 May 2019 19:15:23 GMT",22.9593124,34.49562178,972.7693047,632,4.3,10.4,Night
620,"Mon, 20 May 2019 19:15:24 GMT",22.9593124,34.51061985,972.7971949,630,4.3,10.4,Night
621,"Mon, 20 May 2019 19:15:25 GMT",22.95420741,34.50560933,972.7893156,631,4.3,9.2,Night
622,"Mon, 20 May 2019 19:15:25 GMT",22.96952239,34.49564387,972.8408444,631,4.2,9.3,Night
623,"Mon, 20 May 2019 19:15:26 GMT",22.9593124,34.50062114,972.8529755,631,4.2,9.3,Night
624,"Mon, 20 May 2019 19:15:27 GMT",22.96441739,34.49563283,972.7492933,631,4.2,9.3,Night
625,"Mon, 20 May 2019 19:15:27 GMT",22.97462738,34.4856558,972.7929422,632,4.2,9.2,Night
626,"Mon, 20 May 2019 19:15:28 GMT",22.96441739,34.50063225,972.7771838,630,4.2,9.2,Night
627,"Mon, 20 May 2019 19:15:29 GMT",22.95420741,34.49061142,972.8172056,632,4.2,9.2,Night
628,"Mon, 20 May 2019 19:15:29 GMT",22.9593124,34.48062365,972.7971949,631,4.2,9.3,Night
629,"Mon, 20 May 2019 19:15:30 GMT",22.96952239,34.48564489,972.8408444,632,4.2,9.3,Night
630,"Mon, 20 May 2019 19:15:31 GMT",22.96952239,34.48564489,972.8408444,631,4.2,9.3,Night
631,"Mon, 20 May 2019 19:15:31 GMT",22.96952239,34.48064539,972.8129537,632,4.3,9.7,Night
632,"Mon, 20 May 2019 19:15:32 GMT",22.96441739,34.4906334,972.8329648,631,4.3,9.7,Night
633,"Mon, 20 May 2019 19:15:33 GMT",22.96441739,34.48063453,972.7771838,632,4.2,9.6,Night
634,"Mon, 20 May 2019 19:15:33 GMT",22.96441739,34.46563616,972.8050743,632,4.2,9.8,Night
635,"Mon, 20 May 2019 19:15:34 GMT",22.97462738,34.47565668,972.8208331,632,4.3,9.8,Night
636,"Mon, 20 May 2019 19:15:35 GMT",22.96952239,34.47564589,972.785063,632,4.3,9.8,Night
637,"Mon, 20 May 2019 19:15:36 GMT",22.97462738,34.47565668,972.8208331,631,4.3,9.7,Night
638,"Mon, 20 May 2019 19:15:36 GMT",22.96952239,34.47564589,972.785063,631,4.5,10.1,Night
639,"Mon, 20 May 2019 19:15:37 GMT",22.96441739,34.46563616,972.8608554,632,4.5,10.1,Night
640,"Mon, 20 May 2019 19:15:38 GMT",22.96952239,34.47064637,972.785063,632,4.6,9.6,Night
641,"Mon, 20 May 2019 19:15:38 GMT",22.97462738,34.46065795,972.8208331,631,4.5,9.4,Night
642,"Mon, 20 May 2019 19:15:39 GMT",22.96952239,34.45564779,972.8129537,632,4.5,9.4,Night
643,"Mon, 20 May 2019 19:15:40 GMT",22.97462738,34.46565754,972.8208331,632,4.6,9.7,Night
644,"Mon, 20 May 2019 19:15:40 GMT",22.97462738,34.45565836,972.8208331,631,4.6,9.7,Night
645,"Mon, 20 May 2019 19:15:41 GMT",22.98483737,34.44568003,972.836592,631,4.6,9.7,Night
646,"Mon, 20 May 2019 19:15:42 GMT",22.98483737,34.44568003,972.8087006,632,4.6,10.4,Night
647,"Mon, 20 May 2019 19:15:42 GMT",22.97973237,34.46066857,972.8008214,631,4.6,10.4,Night
648,"Mon, 20 May 2019 19:15:43 GMT",22.97462738,34.44565915,972.8487241,632,4.6,10.4,Night
649,"Mon, 20 May 2019 19:15:44 GMT",22.97973237,34.45066926,972.8287126,631,4.8,10.6,Night
650,"Mon, 20 May 2019 19:15:44 GMT",22.97973237,34.43567025,972.7729302,632,4.8,10.6,Night
651,"Mon, 20 May 2019 19:15:45 GMT",22.97973237,34.46066857,972.8008214,632,4.7,10.1,Night
652,"Mon, 20 May 2019 19:15:46 GMT",22.97973237,34.43067056,972.8008214,630,4.8,10.3,Night
653,"Mon, 20 May 2019 19:15:46 GMT",22.97462738,34.44565915,972.8487241,632,4.8,10.3,Night
654,"Mon, 20 May 2019 19:15:47 GMT",22.96952239,34.42065084,972.8129537,632,4.7,10.3,Night
655,"Mon, 20 May 2019 19:15:48 GMT",22.97462738,34.45565836,972.8208331,632,4.6,9.4,Night
656,"Mon, 20 May 2019 19:15:48 GMT",22.97462738,34.43066029,972.8208331,632,4.6,9.4,Night
657,"Mon, 20 May 2019 19:15:49 GMT",22.97462738,34.42066101,972.8208331,631,4.6,10,Night
658,"Mon, 20 May 2019 19:15:50 GMT",22.96952239,34.41565124,972.785063,631,4.6,10.2,Night
659,"Mon, 20 May 2019 19:15:50 GMT",22.97462738,34.41566135,972.8208331,631,4.6,10.2,Night
660,"Mon, 20 May 2019 19:15:51 GMT",22.97462738,34.43565991,972.7650512,632,4.6,10.3,Night
661,"Mon, 20 May 2019 19:15:52 GMT",22.97462738,34.43565991,972.8208331,631,4.6,10.2,Night
662,"Mon, 20 May 2019 19:15:52 GMT",22.98483737,34.41568155,972.8644835,632,4.6,10.2,Night
663,"Mon, 20 May 2019 19:15:53 GMT",22.97462738,34.41566135,972.7650512,632,4.6,9.8,Night
664,"Mon, 20 May 2019 19:15:54 GMT",22.97462738,34.42566065,972.8208331,632,4.5,9.6,Night
665,"Mon, 20 May 2019 19:15:54 GMT",22.97462738,34.4106617,972.8487241,632,4.5,9.6,Night
666,"Mon, 20 May 2019 19:15:55 GMT",22.9593124,34.42063047,972.7971949,632,4.5,9.4,Night
667,"Mon, 20 May 2019 19:15:56 GMT",22.97462738,34.42566065,972.8487241,631,4.6,9.4,Night
668,"Mon, 20 May 2019 19:15:56 GMT",22.97462738,34.41566135,972.7929422,632,4.6,9.4,Night
669,"Mon, 20 May 2019 19:15:57 GMT",22.9593124,34.42063047,972.8250852,632,4.6,9.1,Night
670,"Mon, 20 May 2019 19:15:57 GMT",22.96441739,34.41064158,972.7771838,631,4.6,9.1,Night
671,"Mon, 20 May 2019 19:15:58 GMT",22.95420741,34.40562199,972.8172056,632,4.5,9.1,Night
672,"Mon, 20 May 2019 19:15:59 GMT",22.95420741,34.42062028,972.7893156,632,4.5,9,Night
673,"Mon, 20 May 2019 19:15:59 GMT",22.95420741,34.41062143,972.8450957,631,4.5,9,Night
674,"Mon, 20 May 2019 19:16:00 GMT",22.94910242,34.42061008,972.7535465,631,4.5,8.7,Night
675,"Mon, 20 May 2019 19:16:01 GMT",22.94910242,34.42061008,972.8372159,631,4.4,8.4,Night
676,"Mon, 20 May 2019 19:16:01 GMT",22.94910242,34.42061008,972.8651058,631,4.4,8.4,Night
677,"Mon, 20 May 2019 19:16:02 GMT",22.94910242,34.41061134,972.8929957,632,4.4,8.1,Night
678,"Mon, 20 May 2019 19:16:03 GMT",22.94399742,34.42059986,972.8293362,631,4.5,8.1,Night
679,"Mon, 20 May 2019 19:16:03 GMT",22.95420741,34.42062028,972.7893156,632,4.5,8.1,Night
680,"Mon, 20 May 2019 19:16:04 GMT",22.9593124,34.415631,972.8808659,632,4.6,8.1,Night
681,"Mon, 20 May 2019 19:16:05 GMT",22.94399742,34.43059846,972.8014466,631,4.6,8,Night
682,"Mon, 20 May 2019 19:16:05 GMT",22.95420741,34.41562086,972.7614256,632,4.6,8,Night
683,"Mon, 20 May 2019 19:16:06 GMT",22.9593124,34.42562995,972.8250852,631,4.6,8.1,Night
684,"Mon, 20 May 2019 19:16:07 GMT",22.94399742,34.43559774,972.8293362,631,4.4,7.8,Night
685,"Mon, 20 May 2019 19:16:07 GMT",22.94910242,34.41061134,972.7814363,632,4.4,7.8,Night
686,"Mon, 20 May 2019 19:16:08 GMT",22.94399742,34.44559629,972.8014466,632,4.5,8.4,Night
687,"Mon, 20 May 2019 19:16:09 GMT",22.94910242,34.43560813,972.8372159,632,4.5,8.4,Night
688,"Mon, 20 May 2019 19:16:09 GMT",22.95420741,34.41062143,972.7614256,631,4.5,8.4,Night
689,"Mon, 20 May 2019 19:16:10 GMT",22.94910242,34.41061134,972.8372159,631,4.4,8.1,Night
690,"Mon, 20 May 2019 19:16:11 GMT",22.94399742,34.43559774,972.8572258,632,4.4,8.2,Night
691,"Mon, 20 May 2019 19:16:11 GMT",22.94399742,34.41060124,972.773557,631,4.4,8.2,Night
692,"Mon, 20 May 2019 19:16:12 GMT",22.94910242,34.42560943,972.8372159,631,4.4,7.6,Night
693,"Mon, 20 May 2019 19:16:12 GMT",22.93889243,34.42058964,972.8493459,632,4.4,7.6,Night
694,"Mon, 20 May 2019 19:16:13 GMT",22.94910242,34.42560943,972.8093261,631,4.5,8,Night
695,"Mon, 20 May 2019 19:16:14 GMT",22.93889243,34.41559039,972.7935671,631,4.4,7.9,Night
696,"Mon, 20 May 2019 19:16:14 GMT",22.93889243,34.43058812,972.8772353,631,4.4,7.9,Night
697,"Mon, 20 May 2019 19:16:15 GMT",22.94910242,34.43560813,972.8651058,631,4.3,8.5,Night
698,"Mon, 20 May 2019 19:16:16 GMT",22.95420741,34.42062028,972.7893156,632,4.3,8.3,Night
699,"Mon, 20 May 2019 19:16:17 GMT",22.94399742,34.43559774,972.8572258,632,4.3,8.3,Night
700,"Mon, 20 May 2019 19:16:17 GMT",22.95420741,34.45061666,972.8729858,632,4.3,8.5,Night
701,"Mon, 20 May 2019 19:16:18 GMT",22.94910242,34.42560943,972.8093261,630,4.4,8.5,Night
702,"Mon, 20 May 2019 19:16:19 GMT",22.94910242,34.42560943,972.7814363,631,4.4,8.5,Night
703,"Mon, 20 May 2019 19:16:19 GMT",22.94399742,34.43559774,972.8014466,632,4.3,7.8,Night
704,"Mon, 20 May 2019 19:16:20 GMT",22.94399742,34.44559629,972.7456674,632,4.3,7.4,Night
705,"Mon, 20 May 2019 19:16:21 GMT",22.95420741,34.45561603,972.8172056,631,4.3,7.4,Night
706,"Mon, 20 May 2019 19:16:21 GMT",22.94910242,34.45060611,972.8093261,631,4.2,7.2,Night
707,"Mon, 20 May 2019 19:16:22 GMT",22.95420741,34.45061666,972.7893156,632,4.2,7.8,Night
708,"Mon, 20 May 2019 19:16:23 GMT",22.94399742,34.46059406,972.8293362,632,4.2,7.8,Night
709,"Mon, 20 May 2019 19:16:23 GMT",22.94399742,34.46059406,972.8293362,632,4.4,8,Night
710,"Mon, 20 May 2019 19:16:24 GMT",22.94399742,34.4655933,972.8572258,632,4.4,8.2,Night
711,"Mon, 20 May 2019 19:16:24 GMT",22.93889243,34.47558091,972.8493459,631,4.4,8.2,Night
712,"Mon, 20 May 2019 19:16:25 GMT",22.94399742,34.45559481,972.8293362,631,4.5,8.4,Night
713,"Mon, 20 May 2019 19:16:26 GMT",22.94399742,34.47559176,972.8293362,632,4.4,8.2,Night
714,"Mon, 20 May 2019 19:16:26 GMT",22.94910242,34.4756026,972.8372159,631,4.4,8.2,Night
715,"Mon, 20 May 2019 19:16:27 GMT",22.94399742,34.45559481,972.8293362,631,4.4,8.2,Night
716,"Mon, 20 May 2019 19:16:28 GMT",22.93889243,34.45558419,972.8772353,631,4.5,8.9,Night
717,"Mon, 20 May 2019 19:16:28 GMT",22.93889243,34.48058007,972.7935671,631,4.5,8.9,Night
718,"Mon, 20 May 2019 19:16:29 GMT",22.94399742,34.45559481,972.8014466,631,4.5,9,Night
719,"Mon, 20 May 2019 19:16:30 GMT",22.93378744,34.47557005,972.7856876,632,4.7,9.1,Night
720,"Mon, 20 May 2019 19:16:30 GMT",22.93889243,34.48557922,972.8493459,632,4.7,9.1,Night
721,"Mon, 20 May 2019 19:16:31 GMT",22.93378744,34.47057093,972.8414659,631,4.6,9.7,Night
722,"Mon, 20 May 2019 19:16:32 GMT",22.93889243,34.47058174,972.8214565,632,4.6,9.9,Night
723,"Mon, 20 May 2019 19:16:32 GMT",22.94399742,34.48059098,972.8014466,632,4.6,9.9,Night
724,"Mon, 20 May 2019 19:16:33 GMT",22.93889243,34.49057837,972.7935671,632,4.6,10,Night
725,"Mon, 20 May 2019 19:16:34 GMT",22.94399742,34.4655933,972.9687846,631,4.6,9.8,Night
726,"Mon, 20 May 2019 19:16:34 GMT",22.94399742,34.4655933,972.8293362,631,4.6,9.8,Night
727,"Mon, 20 May 2019 19:16:35 GMT",22.93889243,34.48058007,972.8214565,631,4.6,10.1,Night
728,"Mon, 20 May 2019 19:16:36 GMT",22.94399742,34.46059406,972.8014466,632,4.6,10.1,Night
729,"Mon, 20 May 2019 19:16:36 GMT",22.94910242,34.46560403,972.7535465,632,4.6,10.1,Night
730,"Mon, 20 May 2019 19:16:37 GMT",22.94399742,34.4655933,972.8014466,632,4.5,10.2,Night
731,"Mon, 20 May 2019 19:16:38 GMT",22.94399742,34.45059555,972.773557,632,4.5,9.6,Night
732,"Mon, 20 May 2019 19:16:38 GMT",22.95420741,34.46061539,972.7893156,631,4.5,9.6,Night
733,"Mon, 20 May 2019 19:16:39 GMT",22.94399742,34.47059253,972.8014466,631,4.5,9.6,Night
734,"Mon, 20 May 2019 19:16:40 GMT",22.93889243,34.45058499,972.7656777,631,4.5,9.7,Night
735,"Mon, 20 May 2019 19:16:40 GMT",22.94910242,34.45560542,972.8651058,631,4.5,9.7,Night
736,"Mon, 20 May 2019 19:16:41 GMT",22.94910242,34.45060611,972.8372159,632,4.5,9.5,Night
737,"Mon, 20 May 2019 19:16:42 GMT",22.94910242,34.44560679,972.8372159,632,4.5,9.4,Night
738,"Mon, 20 May 2019 19:16:42 GMT",22.94910242,34.47060332,972.7814363,631,4.5,9.4,Night
739,"Mon, 20 May 2019 19:16:43 GMT",22.94910242,34.44560679,972.7814363,632,4.4,9.6,Night
740,"Mon, 20 May 2019 19:16:44 GMT",22.94399742,34.44559629,972.773557,631,4.4,10,Night
741,"Mon, 20 May 2019 19:16:44 GMT",22.94910242,34.45060611,972.8372159,631,4.4,10,Night
742,"Mon, 20 May 2019 19:16:45 GMT",22.95420741,34.42561969,972.7893156,632,4.4,10,Night
743,"Mon, 20 May 2019 19:16:46 GMT",22.95420741,34.44561728,972.8729858,632,4.4,10,Night
744,"Mon, 20 May 2019 19:16:47 GMT",22.94910242,34.42061008,972.8372159,632,4.4,10,Night
745,"Mon, 20 May 2019 19:16:47 GMT",22.94910242,34.43560813,972.7814363,631,4.4,9.7,Night
746,"Mon, 20 May 2019 19:16:48 GMT",22.94910242,34.42061008,972.8372159,632,4.4,9.8,Night
747,"Mon, 20 May 2019 19:16:49 GMT",22.94910242,34.43560813,972.8651058,631,4.4,9.8,Night
748,"Mon, 20 May 2019 19:16:49 GMT",22.94399742,34.43559774,972.8014466,631,4.4,10.8,Night
749,"Mon, 20 May 2019 19:16:50 GMT",22.94910242,34.44560679,972.8093261,632,4.5,11,Night
750,"Mon, 20 May 2019 19:16:51 GMT",22.94910242,34.44560679,972.8093261,631,4.5,11,Night
751,"Mon, 20 May 2019 19:16:51 GMT",22.94910242,34.43560813,972.7535465,631,4.5,11.1,Night
752,"Mon, 20 May 2019 19:16:52 GMT",22.95420741,34.4306191,972.8450957,632,4.5,11.4,Night
753,"Mon, 20 May 2019 19:16:53 GMT",22.94399742,34.43059846,972.8293362,632,4.5,11.4,Night
754,"Mon, 20 May 2019 19:16:53 GMT",22.94910242,34.42061008,972.8651058,632,4.5,11.4,Night
755,"Mon, 20 May 2019 19:16:54 GMT",22.94399742,34.44059702,972.8293362,632,4.5,11.7,Night
756,"Mon, 20 May 2019 19:16:55 GMT",22.94399742,34.45559481,972.8293362,631,4.5,11.7,Night
757,"Mon, 20 May 2019 19:16:55 GMT",22.94910242,34.40561196,972.8651058,632,4.5,11.5,Night
758,"Mon, 20 May 2019 19:16:56 GMT",22.94910242,34.41061134,972.7814363,631,4.5,11.7,Night
759,"Mon, 20 May 2019 19:16:57 GMT",22.93889243,34.41559039,972.7935671,632,4.5,11.7,Night
760,"Mon, 20 May 2019 19:16:57 GMT",22.94910242,34.41561071,972.8372159,632,4.6,12.1,Night
761,"Mon, 20 May 2019 19:16:58 GMT",22.94399742,34.41060124,972.8293362,632,4.7,11.6,Night
762,"Mon, 20 May 2019 19:16:59 GMT",22.94399742,34.42559916,972.8851155,632,4.7,11.6,Night
763,"Mon, 20 May 2019 19:16:59 GMT",22.95420741,34.4306191,972.9008759,632,4.7,11.6,Night
764,"Mon, 20 May 2019 19:17:00 GMT",22.94399742,34.42059986,972.8293362,632,4.5,11.7,Night
765,"Mon, 20 May 2019 19:17:01 GMT",22.94399742,34.40560192,972.8293362,631,4.5,11.7,Night
766,"Mon, 20 May 2019 19:17:01 GMT",22.94399742,34.39560326,972.773557,632,4.5,11,Night
767,"Mon, 20 May 2019 19:17:02 GMT",22.94910242,34.43560813,972.7535465,632,4.6,10.8,Night
768,"Mon, 20 May 2019 19:17:03 GMT",22.94399742,34.41060124,972.8293362,632,4.6,10.8,Night
769,"Mon, 20 May 2019 19:17:03 GMT",22.94399742,34.41560056,972.8293362,631,4.6,10.8,Night
770,"Mon, 20 May 2019 19:17:04 GMT",22.94910242,34.41561071,972.8651058,632,4.5,11.9,Night
771,"Mon, 20 May 2019 19:17:05 GMT",22.95420741,34.42561969,972.8172056,632,4.5,11.9,Night
772,"Mon, 20 May 2019 19:17:05 GMT",22.95420741,34.42561969,972.8172056,631,4.5,11.6,Night
773,"Mon, 20 May 2019 19:17:06 GMT",22.94910242,34.40061258,972.8372159,632,4.6,11.8,Night
774,"Mon, 20 May 2019 19:17:07 GMT",22.94399742,34.42559916,972.8572258,631,4.6,11.8,Night
